Wall time,Step,Value
1713568674.0792806,763392,21246.73828125
1713568689.4042804,766976,21069.892578125
1713568704.4463663,770560,20901.064453125
1713568720.1601398,774144,20901.064453125
1713568735.7086034,777728,20702.10546875
1713568751.9127579,781312,20526.041015625
1713568772.9060388,784896,20526.041015625
1713568794.7155504,788480,20335.05078125
1713568835.5761554,792064,20153.060546875
1713568873.036569,795648,20153.060546875
1713568899.0346277,799232,19958.5859375
1713568915.9577172,802816,19958.5859375
1713568931.6764216,806400,19791.0
1713568948.9873738,809984,19686.0
1713568970.3387964,813568,19686.0
1713569003.3004746,817152,19360.0
1713569039.8859627,820736,19360.0
1713569068.4093363,824320,19360.0
1713569085.6590977,827904,19166.0
1713569102.191355,831488,18599.0
1713569117.9403155,835072,18302.0
1713569134.7228477,838656,18302.0
1713569150.3663907,842240,18187.0
1713569167.21249,845824,18187.0
1713569183.0446272,849408,18186.0
1713569199.1074367,852992,18186.0
1713569215.1644168,856576,17814.0
1713569232.2087,860160,17814.0
1713569249.9709744,863744,17394.0
1713569266.9359298,867328,17394.0
1713569284.2669034,870912,17351.0
1713569299.3522763,874496,17351.0
1713569314.5581741,878080,16891.0
1713569329.6482043,881664,16627.0
1713569344.9292586,885248,16627.0
1713569361.1456656,888832,16211.0
1713569378.816276,892416,15745.0
1713569394.7484872,896000,15745.0
1713569411.1333184,899584,15448.0
1713569428.0726857,903168,14930.0
1713569444.8226023,906752,14930.0
1713569460.3453066,910336,14271.0
1713569475.895257,913920,14271.0
1713569492.5028932,917504,14271.0
1713569507.8221166,921088,13959.0
1713569523.7167938,924672,13118.0
1713569540.2046869,928256,13118.0
1713569556.62538,931840,12196.0
1713569572.3627546,935424,11903.0
1713569589.0685818,939008,11903.0
1713569606.3106418,942592,11886.0
1713569623.7025914,946176,11886.0
1713569640.196807,949760,11650.0
1713569656.59889,953344,11625.0
1713569672.9162645,956928,11625.0
1713569689.8629599,960512,11274.0
1713569707.0111485,964096,11274.0
1713569723.2618403,967680,11281.0
1713569740.1319127,971264,11281.0
1713569756.9433436,974848,11094.0
1713569773.3933387,978432,10638.0
1713569789.51861,982016,10638.0
1713569805.3629837,985600,10254.0
1713569822.185976,989184,10254.0
1713569838.2695296,992768,9878.0
1713569854.9384034,996352,9580.0
1713569870.8756678,999936,9107.0
1713569887.7335322,1003520,9107.0
